NIM,Nama,Tahun,Arsitektur dan Organisasi Komputer,Aljabar Linier dan Matriks,Pancasila,Etika Profesi,Pemrograman Dasar,Bahasa Indonesia,Basis Data,Jaringan Komputer,Agama Islam,Matematika Diskrit,Kecerdasan Buatan,Sains Komputasi,Struktur Data,Statistika,Pemrograman Berbasis Platform,Sistem Operasi,Kewarganegaraan,Pemrograman Berorientasi Obyek,Interaksi Manusia dan Komputer,Matematika,Total_SKS,IPK,Minat_Jurusan
250167,Eko Mulyono,2025,2.3,2.0,1.0,3.7,3.0,2.3,2.0,3.0,3.3,3.7,3.0,1.0,3.7,3.7,2.7,3.0,3.3,1.0,2.3,2.3,60,2.61,Cyber Security
250168,Budi Mulyono,2025,3.3,2.3,2.0,3.0,3.3,3.3,3.0,3.7,2.7,2.3,3.0,3.0,3.3,4.0,3.3,1.0,3.3,4.0,2.7,2.3,60,2.94,RPL
250169,Farhan Mahendra,2025,1.0,2.0,2.3,2.3,3.0,3.3,4.0,3.0,2.3,4.0,2.7,3.3,4.0,1.0,3.0,2.7,2.3,3.0,1.0,2.7,60,2.65,RPL
250170,Vina Lubis,2025,3.3,3.3,4.0,2.3,3.3,2.3,3.7,4.0,1.0,2.0,2.3,3.0,3.0,1.0,3.7,3.3,1.0,3.7,3.0,2.0,60,2.76,RPL
250171,Indah Kurniawan,2025,2.0,2.7,2.3,3.3,2.7,1.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.3,2.3,3.3,2.7,2.0,2.3,3.7,60,2.53,Cyber Security
250172,Laila Saputra,2025,3.0,3.3,4.0,3.7,3.3,3.7,3.7,3.0,3.7,1.0,3.3,4.0,3.3,3.7,4.0,2.3,2.0,3.0,3.3,2.3,60,3.18,RPL
250173,Bagas Ginting,2025,4.0,3.7,2.3,3.3,3.0,4.0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,2.3,2.0,3.3,1.0,4.0,2.7,4.0,60,3.27,RPL
250174,Hana Harahap,2025,3.3,3.7,1.0,2.7,4.0,3.3,3.7,2.0,3.7,3.7,2.3,3.7,4.0,2.3,2.0,3.7,4.0,4.0,2.0,3.7,60,3.14,RPL
250175,Siti Chaniago,2025,2.0,2.3,2.7,3.0,4.0,2.0,2.7,3.0,2.3,3.7,3.3,3.3,3.7,3.7,2.7,2.7,1.0,3.0,3.3,3.0,60,2.87,AI Engineering
250176,Iwan Wulandari,2025,2.7,1.0,3.0,3.3,3.0,1.0,3.3,3.7,3.3,2.0,3.3,2.7,1.0,2.7,3.0,3.3,3.0,2.0,3.3,4.0,60,2.73,Cyber Security
250177,Budi Sembiring,2025,2.0,1.0,2.3,3.7,3.3,2.0,4.0,4.0,1.0,3.7,1.0,2.0,4.0,2.7,4.0,4.0,4.0,3.7,4.0,3.3,60,2.99,RPL
250178,Budi Mahendra,2025,1.0,4.0,3.3,4.0,3.0,3.3,3.7,2.0,3.7,3.0,3.0,4.0,4.0,3.0,3.0,2.3,2.0,3.0,3.3,3.7,60,3.11,AI Engineering
250179,Doni Lestari,2025,3.7,2.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,3.3,3.0,3.3,3.7,3.0,2.7,4.0,2.0,1.0,3.3,60,2.95,AI Engineering
250180,Nina Simanjuntak,2025,1.0,2.3,3.3,3.3,3.3,4.0,2.7,3.3,3.0,2.0,2.3,3.7,2.7,3.0,2.0,4.0,4.0,2.0,2.3,2.7,60,2.85,Cyber Security
250181,Indah Wulandari,2025,3.0,4.0,3.0,2.3,1.0,3.0,2.3,4.0,2.7,3.3,3.7,4.0,3.0,3.7,2.7,1.0,3.0,2.7,1.0,4.0,60,2.87,AI Engineering
250182,Andi Nasution,2025,2.3,4.0,3.0,4.0,3.0,3.3,3.3,3.7,3.7,4.0,4.0,3.0,2.3,3.7,2.0,1.0,1.0,4.0,2.7,3.7,60,3.08,AI Engineering
250183,Euis Tanjung,2025,3.0,2.7,4.0,3.0,4.0,1.0,2.7,3.3,4.0,4.0,1.0,4.0,2.3,3.7,3.0,4.0,4.0,2.3,4.0,4.0,60,3.2,Cyber Security
250184,Dadan Kusuma,2025,4.0,3.3,3.3,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.3,4.0,3.0,3.7,3.0,2.7,2.7,3.3,2.3,60,3.23,Cyber Security
250185,Rizky Pratama,2025,2.0,1.0,1.0,3.3,2.3,3.0,2.3,3.3,3.0,3.3,2.3,4.0,2.0,1.0,2.7,4.0,3.3,3.7,3.3,3.3,60,2.7,Cyber Security
250186,Putu Puspita,2025,3.0,3.7,3.3,3.0,2.7,4.0,4.0,1.0,3.7,3.7,3.3,3.7,2.0,3.0,1.0,2.0,3.0,3.3,3.7,3.0,60,3.0,AI Engineering
250187,Citra Chaniago,2025,1.0,3.7,3.7,3.7,2.7,2.3,2.0,2.0,3.0,3.0,3.7,3.3,3.0,3.0,3.0,3.0,4.0,3.3,2.7,3.7,60,2.99,AI Engineering
250188,Andi Saputra,2025,1.0,2.3,1.0,3.7,3.0,3.0,4.0,3.0,2.7,2.7,2.7,2.7,4.0,2.3,3.7,2.0,1.0,4.0,3.3,2.7,60,2.74,RPL
250189,Laila Puspita,2025,3.0,2.3,2.3,3.0,4.0,3.7,1.0,4.0,3.3,2.0,3.3,3.3,2.0,4.0,2.7,2.0,3.0,3.0,3.7,3.7,60,2.97,AI Engineering
250190,Gani Saputra,2025,2.3,2.0,3.0,4.0,3.0,4.0,3.3,3.7,2.0,4.0,3.3,3.0,3.0,1.0,3.0,3.7,4.0,3.7,3.7,4.0,60,3.19,Cyber Security
250191,Eko Lestari,2025,3.7,2.0,4.0,4.0,3.0,3.7,2.0,2.3,3.0,3.0,3.7,4.0,1.0,3.3,2.3,3.7,4.0,3.7,2.0,3.3,60,3.08,AI Engineering
250192,Agus Situmorang,2025,1.0,4.0,3.3,3.7,4.0,2.3,4.0,1.0,4.0,4.0,1.0,3.7,3.3,4.0,2.3,3.3,2.0,3.7,2.7,2.3,60,2.98,RPL
250193,Laila Susanto,2025,2.3,3.0,1.0,3.0,3.3,2.7,3.0,2.0,4.0,1.0,2.3,2.3,3.3,2.7,1.0,2.3,3.0,3.0,3.3,2.7,60,2.56,RPL
250194,Zaki Kurniawan,2025,2.7,2.3,3.0,3.7,3.0,4.0,3.0,3.3,3.0,4.0,1.0,4.0,3.0,1.0,3.3,2.3,2.7,4.0,1.0,1.0,60,2.76,RPL
250195,Nyoman Pohan,2025,1.0,2.0,3.7,3.0,4.0,2.0,4.0,4.0,3.3,3.0,2.3,3.0,3.0,2.0,2.0,3.0,3.3,3.7,1.0,3.0,60,2.81,RPL
250196,Putu Santoso,2025,4.0,2.7,3.7,2.7,3.7,2.0,3.7,3.0,2.0,4.0,3.3,2.3,4.0,2.3,4.0,2.0,2.0,3.0,1.0,3.3,60,2.93,RPL
250197,Rina Susanto,2025,3.3,2.3,4.0,4.0,1.0,2.3,3.3,3.0,3.3,4.0,3.0,2.0,3.3,1.0,3.0,4.0,2.3,4.0,3.0,1.0,60,2.85,Cyber Security
250198,Siska Pohan,2025,3.0,4.0,2.3,3.7,4.0,2.0,3.0,3.3,3.0,3.0,4.0,2.3,4.0,1.0,2.3,3.7,2.3,3.7,4.0,2.0,60,3.03,Cyber Security
250199,Iwan Manurung,2025,3.0,1.0,2.7,3.7,4.0,4.0,3.7,1.0,3.0,2.0,2.3,2.7,4.0,1.0,4.0,2.7,1.0,3.7,3.0,2.0,60,2.73,RPL
250200,Iwan Kusuma,2025,4.0,4.0,2.3,3.0,1.0,3.0,2.3,2.7,3.7,1.0,3.7,3.7,3.3,3.0,2.7,2.3,4.0,2.0,2.0,3.7,60,2.87,AI Engineering
260001,Nina Fitriani,2026,3.0,3.3,3.7,3.7,3.7,3.7,3.0,2.0,2.3,4.0,4.0,3.3,3.7,1.0,2.3,2.3,2.0,4.0,3.7,3.3,60,3.1,RPL
260002,Joko Setiawan,2026,3.7,1.0,4.0,3.7,3.7,1.0,2.0,3.3,3.0,3.0,3.7,3.7,2.3,3.7,3.0,3.0,2.3,2.3,2.3,3.7,60,2.92,AI Engineering
260003,Doni Hasibuan,2026,3.3,3.0,2.7,3.0,3.3,3.0,3.7,1.0,4.0,3.0,3.3,3.3,3.7,3.7,2.0,2.0,3.3,3.0,1.0,4.0,60,2.96,AI Engineering
260004,Eko Fitriani,2026,2.7,2.7,2.7,3.7,2.3,1.0,2.0,3.3,3.7,3.3,3.3,3.3,3.7,2.3,1.0,3.0,3.0,2.7,3.3,4.0,60,2.85,Cyber Security
260005,Dewi Santoso,2026,3.0,2.0,2.0,2.3,3.0,2.3,3.0,2.0,1.0,1.0,2.3,3.0,4.0,2.3,1.0,2.0,2.0,3.0,3.0,2.3,60,2.33,RPL
260006,Vina Mahendra,2026,2.3,3.0,1.0,4.0,4.0,3.0,4.0,3.3,3.7,1.0,2.0,2.3,4.0,2.7,4.0,3.0,3.3,3.3,1.0,4.0,60,2.94,RPL
260007,Putu Barus,2026,2.3,3.7,4.0,4.0,2.3,2.0,2.7,4.0,4.0,3.0,3.3,3.3,2.7,3.0,2.3,2.7,3.0,2.0,3.7,3.0,60,3.05,AI Engineering
260008,Maya Fitriani,2026,3.3,3.0,3.0,3.7,1.0,2.7,2.3,4.0,3.7,2.0,2.3,3.0,3.0,3.0,3.7,3.3,3.0,3.7,3.3,3.3,60,3.01,Cyber Security
260009,Lani Pohan,2026,3.0,2.3,3.0,3.7,2.0,2.3,2.0,3.3,3.7,3.3,3.7,2.7,3.3,3.0,3.3,3.7,2.3,4.0,4.0,3.7,60,3.12,Cyber Security
260010,Nina Utami,2026,3.3,2.3,2.7,4.0,3.0,3.0,2.0,3.7,3.3,3.7,2.3,3.3,2.3,2.3,3.3,3.7,2.7,2.3,2.0,2.3,60,2.87,Cyber Security
260011,Andi Pratama,2026,4.0,2.7,2.3,3.0,1.0,1.0,2.3,3.7,3.3,2.3,3.7,3.7,1.0,3.7,3.0,2.7,4.0,4.0,3.3,3.0,60,2.89,AI Engineering
260012,Gani Pratama,2026,2.0,2.7,1.0,2.0,3.3,3.7,3.0,3.7,3.7,4.0,4.0,4.0,2.0,3.7,2.0,1.0,3.7,2.7,3.3,3.0,60,2.92,AI Engineering
260013,Doni Harahap,2026,2.7,2.0,2.0,3.0,2.3,4.0,2.3,2.7,3.7,2.3,3.0,3.7,1.0,3.0,2.3,2.3,2.3,2.7,2.3,3.0,60,2.63,AI Engineering
260014,Rina Siregar,2026,3.0,2.3,2.7,3.3,2.3,2.7,1.0,4.0,2.7,2.3,2.7,2.7,1.0,1.0,3.0,4.0,3.3,3.0,3.3,4.0,60,2.71,Cyber Security
260015,Taufik Mulyono,2026,3.7,3.0,3.7,4.0,1.0,4.0,3.0,4.0,3.7,2.7,3.7,2.7,2.7,3.0,3.0,3.7,3.0,2.0,3.7,3.0,60,3.17,Cyber Security
260016,Maya Wijaya,2026,3.0,2.0,4.0,3.7,2.0,3.0,2.0,4.0,3.7,1.0,2.7,3.7,1.0,1.0,3.7,4.0,3.3,4.0,2.0,2.7,60,2.83,Cyber Security
260017,Lani Pasaribu,2026,2.3,2.3,4.0,3.3,4.0,2.7,4.0,3.3,3.3,3.3,2.0,4.0,3.7,2.0,2.7,1.0,2.3,4.0,3.7,2.7,60,3.03,RPL
260018,Dedi Ramadhan,2026,3.7,3.7,1.0,3.7,3.7,4.0,1.0,2.3,3.0,2.0,3.7,3.0,1.0,3.0,2.0,1.0,2.0,2.7,3.7,4.0,60,2.71,AI Engineering
260019,Hendra Pasaribu,2026,3.7,2.7,3.3,1.0,3.3,2.3,3.7,4.0,2.0,2.7,3.7,1.0,4.0,3.3,2.0,2.3,1.0,3.3,2.0,2.3,60,2.68,RPL
260020,Siti Wijaya,2026,3.7,2.0,2.7,3.7,2.0,2.0,4.0,3.7,3.7,2.7,1.0,2.7,4.0,4.0,3.7,3.3,2.7,3.0,3.3,4.0,60,3.09,Cyber Security
260021,Dedi Kurniawan,2026,3.3,3.7,2.0,3.7,2.7,2.0,2.7,3.7,3.0,4.0,4.0,3.7,2.3,2.0,2.7,3.0,4.0,2.0,3.0,2.7,60,3.01,Cyber Security
260022,Made Siahaan,2026,2.3,2.0,2.0,2.7,3.0,2.7,2.7,3.7,2.7,3.0,3.3,3.3,3.3,3.3,2.3,2.0,2.3,1.0,2.3,3.7,60,2.68,AI Engineering
260023,Joko Wijaya,2026,3.7,2.7,1.0,3.3,2.3,2.3,2.3,4.0,1.0,3.3,3.3,2.3,4.0,2.7,2.3,3.7,2.0,2.0,3.7,3.3,60,2.76,Cyber Security
260024,Fajar Ginting,2026,3.0,2.0,3.3,1.0,3.0,2.3,3.0,1.0,3.3,3.0,4.0,3.0,1.0,4.0,3.0,3.3,4.0,3.3,2.7,3.7,60,2.85,AI Engineering
260025,Dadan Ginting,2026,4.0,3.0,2.7,2.0,3.0,2.7,2.0,3.0,1.0,3.3,3.0,3.3,2.3,3.3,3.0,3.0,1.0,2.7,3.7,4.0,60,2.8,AI Engineering
260026,Iwan Puspita,2026,2.7,4.0,2.0,3.0,3.3,4.0,4.0,2.0,3.0,2.7,2.0,2.7,4.0,3.3,3.0,1.0,3.3,3.3,2.3,2.7,60,2.92,RPL
260027,Hana Ginting,2026,3.3,2.0,3.7,3.0,1.0,3.3,3.0,4.0,4.0,2.7,2.3,4.0,2.3,2.0,3.0,3.7,4.0,2.3,2.3,3.3,60,2.96,Cyber Security
260028,Indah Pratama,2026,3.0,1.0,2.0,2.3,4.0,2.7,3.3,3.7,4.0,2.0,1.0,3.3,3.7,3.7,1.0,2.3,2.0,3.0,3.7,2.7,60,2.72,RPL
260029,Gita Simanjuntak,2026,2.0,1.0,2.0,3.0,2.3,4.0,3.7,2.3,1.0,2.3,3.3,3.0,3.3,4.0,2.0,1.0,2.0,1.0,3.7,3.7,60,2.53,AI Engineering
260030,Putri Santoso,2026,3.3,3.3,3.0,4.0,3.3,3.0,3.0,3.3,3.7,3.3,3.7,3.7,2.3,2.3,3.0,3.3,2.3,2.7,2.0,3.7,60,3.11,Cyber Security
260031,Ayu Utami,2026,2.0,2.3,1.0,2.0,4.0,1.0,3.3,1.0,1.0,3.0,3.3,3.7,3.0,2.3,2.0,2.3,3.0,3.3,3.0,1.0,60,2.37,RPL
260032,Bagas Ramadhan,2026,2.3,3.0,3.7,2.0,3.0,2.0,3.3,2.0,3.0,3.7,2.0,3.3,3.3,2.0,1.0,3.3,2.3,4.0,2.7,2.3,60,2.71,RPL
260033,Rina Rahayu,2026,3.3,3.3,4.0,4.0,2.3,2.0,4.0,3.7,2.7,3.0,3.0,3.7,3.0,3.3,1.0,3.3,3.7,3.7,3.7,3.3,60,3.2,AI Engineering
260034,Hana Harahap,2026,3.0,2.7,2.3,1.0,3.0,1.0,3.7,1.0,3.7,2.7,4.0,2.0,3.0,2.0,3.0,3.0,3.7,3.0,2.3,2.0,60,2.6,RPL
260035,Iwan Sembiring,2026,3.0,2.0,4.0,2.3,3.0,3.0,4.0,2.3,4.0,3.7,3.0,2.7,3.3,2.0,2.7,1.0,4.0,3.7,3.3,2.0,60,2.95,RPL
260036,Andi Al-Faris,2026,2.0,3.0,2.7,3.0,2.0,2.3,4.0,3.0,1.0,2.7,3.0,3.3,4.0,2.3,2.7,3.7,2.0,1.0,1.0,3.0,60,2.58,Cyber Security
260037,Doni Situmorang,2026,3.0,2.3,1.0,2.0,2.0,4.0,3.3,1.0,2.0,4.0,3.0,3.0,2.7,4.0,3.3,3.0,3.3,2.7,4.0,3.0,60,2.83,AI Engineering
260038,Citra Sari,2026,3.3,4.0,3.0,3.0,3.0,2.7,3.7,2.3,2.0,1.0,3.3,3.7,1.0,3.0,3.3,3.3,3.0,3.0,1.0,3.3,60,2.79,AI Engineering
260039,Budi Mulyono,2026,4.0,3.7,3.3,3.0,2.0,3.3,2.0,3.3,2.0,3.0,3.0,2.7,4.0,3.7,3.0,3.7,3.3,3.3,2.3,1.0,60,2.98,Cyber Security
260040,Lani Sitepu,2026,3.7,3.7,3.7,2.3,3.0,2.7,4.0,3.7,2.0,2.3,2.3,2.7,3.3,2.7,4.0,3.3,2.7,3.0,2.0,2.7,60,2.99,RPL
260041,Maya Manurung,2026,1.0,3.0,3.0,3.0,3.7,2.3,4.0,3.3,3.0,2.3,3.7,3.7,3.0,4.0,2.3,3.7,3.0,3.7,2.3,3.3,60,3.07,AI Engineering
260042,Euis Aminah,2026,2.0,2.3,1.0,4.0,2.3,2.3,3.0,2.3,2.0,2.7,4.0,4.0,2.3,3.0,3.3,2.0,3.7,4.0,2.7,4.0,60,2.85,AI Engineering
260043,Bambang Aminah,2026,2.7,4.0,2.3,3.7,3.7,1.0,3.7,3.0,1.0,2.3,4.0,3.7,3.0,2.3,1.0,3.7,1.0,2.3,3.3,2.7,60,2.72,Cyber Security
260044,Made Mulyono,2026,4.0,2.0,2.3,3.7,3.7,2.0,1.0,3.7,3.0,4.0,4.0,4.0,2.7,3.7,2.3,3.7,2.7,3.3,2.3,3.3,60,3.07,Cyber Security
260045,Citra Kurniawan,2026,2.7,3.0,3.0,3.0,3.0,2.0,4.0,3.3,2.7,3.3,4.0,2.3,4.0,2.0,3.0,3.0,3.3,3.7,3.0,2.3,60,3.03,RPL
260046,Siska Wulandari,2026,2.0,1.0,3.0,3.0,2.7,2.0,2.3,3.7,2.7,1.0,3.3,3.3,3.3,3.0,4.0,4.0,3.0,2.7,4.0,2.7,60,2.83,Cyber Security
260047,Lani Aminah,2026,1.0,2.0,3.7,2.7,3.3,3.0,2.7,1.0,2.7,3.3,3.0,3.7,3.0,4.0,2.7,4.0,3.0,3.7,3.0,3.7,60,2.96,AI Engineering
260048,Dewi Manurung,2026,4.0,2.3,3.3,3.7,3.3,2.7,2.0,4.0,3.7,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,2.3,2.0,2.0,60,3.06,Cyber Security
260049,Joko Hardi,2026,2.7,2.3,4.0,2.7,2.3,1.0,2.7,2.3,2.7,2.3,3.3,3.0,2.3,4.0,3.3,3.0,3.0,2.3,3.0,3.7,60,2.79,AI Engineering
260050,Joko Utami,2026,1.0,1.0,2.7,2.3,3.7,3.7,1.0,2.7,3.0,2.0,3.3,4.0,1.0,4.0,2.7,3.3,2.7,3.3,2.3,3.3,60,2.65,AI Engineering
260051,Bambang Pohan,2026,3.7,2.3,3.0,1.0,4.0,3.7,3.7,1.0,3.0,3.0,2.7,2.0,3.0,3.7,2.0,4.0,4.0,3.3,3.7,2.7,60,2.98,RPL
260052,Zaki Sembiring,2026,3.7,3.7,4.0,2.7,3.0,3.3,3.7,3.3,3.0,3.7,3.0,2.0,3.7,3.3,1.0,2.7,4.0,3.3,1.0,2.0,60,3.0,RPL
260053,Rosa Lubis,2026,3.7,2.3,1.0,3.0,3.0,1.0,3.7,4.0,4.0,3.0,3.0,3.7,3.3,3.0,3.0,2.7,2.7,4.0,2.3,2.7,60,2.96,RPL
260054,Rosa Lestari,2026,4.0,1.0,3.0,3.0,3.3,3.0,2.0,4.0,2.0,3.7,3.0,3.7,4.0,3.3,2.3,3.7,2.3,1.0,1.0,3.7,60,2.85,AI Engineering
260055,Budi Mahendra,2026,4.0,1.0,3.3,2.7,3.0,3.3,3.3,2.3,2.7,3.0,3.0,4.0,3.7,2.7,3.0,2.7,3.0,3.0,3.7,3.3,60,3.04,RPL
260056,Nina Lubis,2026,3.0,4.0,2.3,2.3,4.0,2.7,3.7,1.0,3.0,2.7,3.3,2.0,4.0,2.0,2.3,2.3,3.7,3.0,2.7,3.3,60,2.86,RPL
260057,Iwan Chaniago,2026,1.0,3.0,3.3,3.7,2.0,4.0,2.7,4.0,3.7,3.0,2.3,3.0,2.0,2.7,3.7,3.0,2.3,3.0,4.0,3.7,60,3.0,Cyber Security
260058,Eko Chaniago,2026,3.0,2.0,2.0,3.7,3.0,2.3,4.0,3.3,3.0,4.0,3.7,2.0,3.3,3.0,3.7,3.3,1.0,3.3,3.7,4.0,60,3.06,Cyber Security
260059,Taufik Utami,2026,3.7,3.0,2.3,4.0,3.3,2.0,3.7,3.0,4.0,1.0,2.3,2.0,4.0,4.0,4.0,3.3,2.3,2.7,2.0,3.3,60,2.99,Cyber Security
260060,Bambang Ramadhan,2026,2.3,3.3,3.3,4.0,3.7,2.0,3.7,2.0,2.0,2.7,2.0,3.7,3.3,1.0,2.3,2.0,2.7,3.0,1.0,3.7,60,2.68,RPL
260061,Maya Siahaan,2026,2.0,2.0,2.3,2.3,3.3,1.0,1.0,3.3,2.7,3.0,3.0,3.7,2.3,3.0,2.0,2.3,2.3,3.0,2.7,3.3,60,2.52,AI Engineering
260062,Aris Pratama,2026,3.3,2.3,2.0,2.3,3.3,2.3,4.0,3.3,3.7,3.7,3.0,2.0,3.0,2.0,3.3,3.3,1.0,4.0,3.7,2.7,60,2.91,RPL
260063,Nina Zulkarnain,2026,2.7,2.3,2.3,3.0,3.0,3.0,3.3,3.7,2.0,3.3,3.3,3.3,3.3,3.0,2.7,3.0,3.3,2.3,3.0,2.3,60,2.9,Cyber Security
260064,Gani Siahaan,2026,3.0,2.3,3.3,3.7,2.3,2.7,1.0,3.3,4.0,4.0,4.0,3.3,2.0,3.0,3.0,2.7,2.7,2.0,3.7,3.0,60,2.95,AI Engineering
260065,Dadan Wulandari,2026,3.7,3.0,2.0,4.0,4.0,4.0,2.7,2.7,2.0,2.7,3.3,3.0,2.0,4.0,3.7,2.3,1.0,2.7,1.0,3.7,60,2.88,AI Engineering
260066,Aris Situmorang,2026,3.7,1.0,4.0,3.7,2.7,1.0,4.0,4.0,2.0,3.3,3.0,4.0,4.0,3.0,4.0,3.0,3.3,3.0,4.0,2.3,60,3.15,Cyber Security
260067,Joko Al-Faris,2026,3.7,3.3,4.0,2.0,3.3,3.3,4.0,2.3,2.7,3.7,4.0,2.3,3.3,3.7,2.7,2.7,2.3,3.0,2.0,2.0,60,3.02,RPL
260068,Budi Pratama,2026,4.0,2.0,2.0,4.0,3.0,3.7,3.0,4.0,4.0,3.0,3.7,4.0,2.0,3.0,2.3,2.7,3.0,3.3,3.3,3.7,60,3.19,AI Engineering
260069,Indah Pohan,2026,3.0,3.3,1.0,3.7,3.3,2.3,3.3,3.0,2.7,3.0,3.7,2.0,3.7,2.7,1.0,3.0,1.0,4.0,3.3,3.3,60,2.82,RPL
260070,Fajar Hardi,2026,1.0,4.0,2.0,2.3,4.0,4.0,3.0,2.0,1.0,2.7,2.7,3.7,4.0,2.7,3.3,4.0,2.3,3.7,2.3,2.3,60,2.85,RPL
260071,Hana Tanjung,2026,3.7,1.0,3.0,3.3,3.0,1.0,1.0,3.3,3.0,3.3,3.7,3.3,2.0,4.0,2.0,3.0,2.7,2.3,1.0,3.7,60,2.67,AI Engineering
260072,Citra Susanto,2026,3.3,3.3,2.0,2.7,3.3,1.0,4.0,3.3,3.3,2.7,4.0,3.3,3.7,2.0,4.0,2.3,4.0,3.7,3.7,3.7,60,3.17,RPL
260073,Ayu Harahap,2026,2.0,3.7,3.7,4.0,3.7,2.0,3.0,3.3,2.3,3.0,3.7,2.0,4.0,3.3,3.0,3.7,4.0,1.0,2.3,3.0,60,3.04,Cyber Security
260074,Ayu Setiawan,2026,4.0,1.0,2.3,3.7,4.0,2.3,2.7,3.7,3.7,1.0,2.7,1.0,2.3,3.7,2.3,3.7,3.7,3.3,2.0,3.7,60,2.84,Cyber Security
260075,Dadan Al-Faris,2026,3.7,1.0,4.0,4.0,1.0,3.3,3.7,3.7,4.0,2.7,2.7,1.0,3.3,2.3,3.3,4.0,1.0,4.0,3.3,2.0,60,2.9,Cyber Security
260076,Rizky Aminah,2026,2.3,3.7,2.3,2.0,4.0,2.0,3.7,1.0,3.0,1.0,3.3,3.0,3.0,2.3,3.3,2.0,3.0,3.0,2.3,3.7,60,2.69,RPL
260077,Nyoman Simanjuntak,2026,4.0,2.3,2.0,3.3,3.3,2.3,3.3,2.3,4.0,4.0,2.0,3.3,3.7,3.3,3.7,3.7,3.7,4.0,4.0,2.3,60,3.23,RPL
260078,Tania Zulkarnain,2026,2.7,3.7,1.0,4.0,3.7,1.0,3.7,2.3,2.7,2.7,2.0,2.3,3.3,3.0,1.0,2.0,2.7,3.7,2.0,2.0,60,2.58,RPL
260079,Gita Barus,2026,2.7,1.0,3.0,2.3,3.0,3.3,3.3,2.0,2.0,2.0,2.7,3.0,3.3,3.7,2.3,2.0,2.3,4.0,2.7,3.0,60,2.68,RPL
260080,Lani Saputra,2026,4.0,2.7,3.7,4.0,3.0,1.0,3.0,4.0,4.0,2.3,4.0,2.3,3.0,1.0,2.3,4.0,4.0,3.0,4.0,3.0,60,3.11,RPL
260081,Hana Utami,2026,3.0,3.0,4.0,2.3,2.7,3.7,4.0,2.7,2.3,3.3,3.7,3.7,2.3,3.3,2.3,2.3,2.3,4.0,2.7,3.0,60,3.03,AI Engineering
260082,Budi Pasaribu,2026,2.3,1.0,2.3,3.7,3.3,3.0,1.0,3.0,2.7,3.7,2.7,4.0,2.7,2.0,1.0,4.0,3.0,2.7,3.7,1.0,60,2.64,Cyber Security
260083,Budi Saputra,2026,3.7,2.7,2.0,2.0,3.7,3.7,1.0,3.0,3.7,2.3,3.3,3.7,2.3,3.7,2.7,3.3,3.3,1.0,2.7,3.7,60,2.88,AI Engineering
260084,Hana Zulkarnain,2026,1.0,4.0,4.0,3.3,3.7,2.7,3.7,2.7,3.3,3.0,4.0,3.3,3.7,3.7,1.0,2.3,3.3,2.3,3.7,3.0,60,3.08,AI Engineering
260085,Dewi Sembiring,2026,1.0,1.0,2.3,3.7,3.0,2.0,1.0,3.7,1.0,3.3,1.0,4.0,1.0,1.0,3.7,3.3,2.7,1.0,3.0,2.3,60,2.25,Cyber Security
260086,Bambang Situmorang,2026,4.0,3.7,3.3,3.7,3.3,4.0,3.0,2.7,2.0,3.7,3.3,4.0,3.0,3.7,4.0,3.7,2.7,3.7,1.0,3.0,60,3.27,RPL
260087,Nina Ginting,2026,2.7,3.3,2.0,2.3,2.7,4.0,2.7,3.0,4.0,2.3,3.0,4.0,3.3,3.0,2.0,1.0,2.0,3.0,4.0,3.7,60,2.9,AI Engineering
260088,Vina Manurung,2026,2.7,1.0,2.0,3.3,3.0,2.0,3.0,3.0,3.7,2.3,3.7,2.7,3.0,4.0,2.0,1.0,3.7,3.3,3.7,3.7,60,2.84,RPL
260089,Made Pratama,2026,3.7,4.0,2.7,3.7,3.7,1.0,3.3,3.7,3.0,3.3,2.3,3.7,4.0,2.3,3.0,3.0,3.7,4.0,3.0,3.0,60,3.2,RPL
260090,Gita Fitriani,2026,2.3,4.0,3.7,4.0,4.0,2.0,3.0,3.3,2.7,2.0,2.3,3.7,3.7,4.0,2.7,2.7,2.0,3.3,2.7,2.3,60,3.02,RPL
260091,Ayu Wulandari,2026,3.3,2.7,3.7,3.7,4.0,4.0,3.0,2.7,3.7,2.0,4.0,2.3,3.7,3.0,1.0,3.3,1.0,3.7,2.0,3.3,60,3.0,RPL
260092,Farhan Setiawan,2026,1.0,3.0,2.0,2.7,3.0,3.0,3.0,4.0,3.7,3.3,3.0,2.3,4.0,3.7,2.7,2.7,3.3,3.3,4.0,2.3,60,3.0,RPL
260093,Gani Al-Faris,2026,1.0,3.7,3.0,3.0,3.3,1.0,3.7,3.7,1.0,2.7,2.7,3.0,3.3,2.3,4.0,2.0,2.3,3.3,2.0,4.0,60,2.75,RPL
260094,Dedi Chaniago,2026,4.0,2.3,3.7,4.0,3.0,3.0,3.7,3.3,3.0,2.7,2.3,3.3,3.7,3.0,3.0,2.0,2.7,4.0,2.0,2.7,60,3.07,RPL
